parent_id;theme_name;theme_id;set_name;year;num_parts
158;Star Wars;184;First Order Star Destroyer;2016;56
158;Star Wars;184;First Order General;2016;4
158;Star Wars;167;Acklay;2016;49
158;Star Wars;182;Rebel Combat Frigate;2016;934
158;Star Wars;182;Captain Rex’s AT-TE;2016;969
158;Star Wars;185;Krennic’s Imperial Shuttle;2016;861
158;Star Wars;185;Rebel U-Wing Fighter;2016;657
158;Star Wars;185;AT-ST Walker;2016;448
158;Star Wars;185;TIE Striker;2016;541
158;Star Wars;182;Rebel A-wing Pilot;2016;5
158;Star Wars;185;Imperial Assault Hovertank;2016;385
158;Star Wars;168;Clone Turbo Tank;2016;902
158;Star Wars;182;Vader’s TIE Advanced vs. A-Wing Starfighter;2016;700
158;Star Wars;184;Resistance X-Wing Fighter;2016;738
158;Star Wars;184;Encounter on Jakku;2016;529
158;Star Wars;170;StarScavenger;2016;557
158;Star Wars;170;Eclipse Fighter;2016;363
158;Star Wars;167;Homing Spider Droid;2016;309
158;Star Wars;182;Kanan's Speeder Bike;2016;226
158;Star Wars;184;Resistance Troop Transporter;2016;644
158;Star Wars;184;Battle on Takodana;2016;403
158;Star Wars;169;Hoth Attack;2016;230
158;Star Wars;169;Carbon-Freezing Chamber;2016;231
158;Star Wars;169;Droid Escape Pod;2016;196
158;Star Wars;168;Obi-Wan's Jedi Interceptor;2016;212
158;Star Wars;184;First Order Battle Pack;2016;88
158;Star Wars;184;Resistance Trooper Battle Pack;2016;112
158;Star Wars;182;AT-DP;2016;76
158;Star Wars;182;Wookiee Gunship;2016;84
158;Star Wars;182;TIE Advanced Prototype;2016;93
158;Star Wars;159;The Ghost;2016;104
158;Star Wars;184;First Order Snowspeeder;2016;91
158;Star Wars;184;Resistance X-Wing Fighter;2016;87
158;Star Wars;185;Imperial Death Trooper;2016;105
158;Star Wars;185;K-2SO;2016;169
158;Star Wars;185;Sergeant Jyn Erso;2016;104
158;Star Wars;184;Captain Phasma;2016;82
158;Star Wars;184;Kylo Ren;2016;86
158;Star Wars;184;Finn;2016;98
158;Star Wars;184;Poe Dameron;2016;101
158;Star Wars;184;Finn (FN-2187);2016;3
158;Star Wars;184;First Order Stormtrooper;2016;81
158;Star Wars;167;"Jedi Starfighter"" With Hyperdrive";2017;831
158;Star Wars;168;Republic Fighter Tank;2017;302
158;Star Wars;184;"Rathtar"" Escape";2017;836
158;Star Wars;169;Luke's Landspeeder;2017;148
158;Star Wars;185;Y-Wing Starfighter;2017;688
158;Star Wars;185;Battle on Scarif;2017;419
158;Star Wars;182;The Phantom;2017;267
158;Star Wars;166;Duel on Naboo;2017;207
158;Star Wars;182;Kanan Jarrus foilpack;2017;6
158;Star Wars;165;Yoda's Jedi Starfighter;2017;262
158;Star Wars;182;The Ghost;2017;50
158;Star Wars;182;A-Wing;2017;47
158;Star Wars;612;First Order Transport Speeder Battle Pack;2017;115
158;Star Wars;185;Imperial Trooper Battle Pack;2017;112
158;Star Wars;185;Rebel Trooper Battle Pack;2017;119
158;Star Wars;159;Krennics Imperial Shuttle Microfighter;2017;77
158;Star Wars;159;Tie Striker Microfighter;2017;87
158;Star Wars;185;U-wing;2017;108
158;Star Wars;185;U-Wing Fighter;2017;55
158;Star Wars;169;"Scout Trooper"" & Speeder Bike";2017;447
158;Star Wars;179;"Darth Vader"" Transformation";2017;290
186;Castle;189;Castle;1978;776
186;Castle;189;Knight's Tournament;1979;210
186;Castle;189;Knight's Procession;1979;48
186;Castle;189;Knight's Procession;1981;49
186;Castle;189;Knight's Tournament;1981;210
186;Castle;189;Castle;1981;774
186;Castle;189;Castle Figures;1983;22
186;Castle;199;King's Castle;1984;679
186;Castle;199;Blacksmith Shop;1984;93
186;Castle;202;Knights;1984;25
186;Castle;199;Supply Wagon;1984;36
186;Castle;187;Knight's Castle;1984;416
186;Castle;199;Siege Tower;1984;216
186;Castle;199;Jousting Knights;1984;37
186;Castle;199;Horse Cart;1984;43
186;Castle;187;Catapult;1984;83
186;Castle;199;Prisoner Convoy;1985;116
186;Castle;202;Castle Mini Figures;1985;36
186;Castle;187;Black Knight's Treasure;1985;27
186;Castle;199;Maiden's Cart;1986;45
186;Castle;199;Guarded Inn;1986;256
186;Castle;187;Black Falcon's Fortress;1986;430
186;Castle;199;Siege Cart;1986;54
186;Castle;199;Armor Shop;1986;113
186;Castle;199;Viking Voyager;1987;101
186;Castle;194;Camouflaged Outpost;1987;228
186;Castle;187;Battering Ram;1987;240
186;Castle;199;Castle 2 for 1 Bonus Offer;1987;2
186;Castle;187;Castle Guard;1987;52
186;Castle;199;Knights' Arsenal;1987;37
186;Castle;199;King's Oarsmen;1987;45
186;Castle;188;Black Monarch's Castle;1988;688
186;Castle;199;Knights Challenge;1988;168
186;Castle;194;Forestmen's Hideout;1988;201
186;Castle;202;Castle Mini Figures;1988;38
186;Castle;199;Twin-Arm Launcher;1988;77
186;Castle;199;Knight's Challenge;1989;168
186;Castle;194;Smuggler's Hayride;1989;50
186;Castle;194;Forestmen's River Fortress;1989;360
186;Castle;190;Dungeon Hunters;1990;111
186;Castle;194;Forestmen's Crossing;1990;210
186;Castle;194;Hay Cart with Smugglers;1990;67
186;Castle;188;Knight's Stronghold;1990;227
186;Castle;190;King's Mountain Fortress;1990;438
186;Castle;188;Black Monarch's Ghost;1990;46
186;Castle;194;Crusader's Cart;1990;60
186;Castle;188;Battle Dragon;1990;54
186;Castle;190;King's Catapult;1991;33
186;Castle;188;Black Knight;1992;24
186;Castle;203;Wolfpack Renegades;1992;98
186;Castle;188;Black Knight's Castle;1992;590
186;Castle;203;Wolfpack Tower;1992;239
186;Castle;188;Dual Defender;1992;49
186;Castle;190;Treasure Cart;1992;24
186;Castle;188;Sea Serpent;1992;128
186;Castle;190;Treasure Chest;1992;24
186;Castle;188;Black Knights Guardshack;1992;49
186;Castle;203;Ghostly Hideout;1993;37
186;Castle;188;Black Knight's Battering Ram;1993;36
186;Castle;188;Black Knights Boat;1993;58
186;Castle;188;King's Archer;1993;22
186;Castle;202;Medieval Knights;1993;37
186;Castle;188;King's Catapult;1993;22
186;Castle;201;Royal Drawbridge;1995;259
186;Castle;201;Skeleton Surprise;1995;74
186;Castle;201;King's Carriage;1995;127
186;Castle;201;Royal Knight's Castle;1995;764
186;Castle;201;Royal King;1995;12
186;Castle;201;Boat with Armour;1996;21
186;Castle;201;Crossbow Boat;1996;21
186;Castle;201;Royal Knight's Catapult;1996;46
186;Castle;191;Bandit Ambush;1996;60
186;Castle;191;Hemlock Stronghold;1996;220
186;Castle;191;Dark Forest Fortress;1996;469
186;Castle;195;Traitor Transport (with Cave);1997;145
186;Castle;195;Witch's Windship;1997;60
186;Castle;195;Bat Lord's Catapult;1997;54
186;Castle;195;Witch's Magic Manor;1997;254
186;Castle;195;Bat Lord;1997;16
186;Castle;195;Crossbow Cart;1997;21
186;Castle;195;Traitor Transport;1997;145
186;Castle;195;Fright Knights Flying Machine;1997;19
186;Castle;195;Night Lord's Castle;1997;607
186;Castle;195;Witch and Fireplace;1997;19
186;Castle;195;Fright Knights Catapult Cart;1998;26
186;Castle;190;Treasure Cart;1998;24
186;Castle;188;Stone Bomber;1998;22
186;Castle;201;Thunder Arrow Boat;1998;21
186;Castle;195;Treasure Cart;1998;23
186;Castle;195;Treasure Guard;1998;23
186;Castle;195;Fright Force;1998;28
186;Castle;195;Fright Knights Flying Machine;1998;21
186;Castle;195;Fright Knights Fire Cart;1998;20
186;Castle;197;King Leo's Cart;2000;22
186;Castle;197;Defense Archer;2000;15
186;Castle;197;King Leo;2000;21
186;Castle;197;Fire Attack;2000;24
186;Castle;197;Crossbows;2000;16
186;Castle;197;Knight's Kingdom Chrome Series (complete set);2000;4
186;Castle;197;Royal Joust;2000;103
186;Castle;197;Catapult Crusher;2000;56
186;Castle;197;Guarded Treasury;2000;103
186;Castle;197;King Leo's Castle;2000;539
186;Castle;197;Axe Cart;2000;28
186;Castle;197;Knight's Kingdom 4-Pack;2000;4
186;Castle;197;Bull's Attack;2000;315
186;Castle;197;Catapult;2000;23
186;Castle;197;Rebel Chariot;2000;49
186;Castle;197;Dragon Rider;2000;15
186;Castle;197;Dungeon;2000;39
186;Castle;197;Knight's Catapult;2000;50
186;Castle;197;Defense Archer;2000;15
186;Castle;197;Fire Cart;2000;24
186;Castle;197;King Leo's Castle;2000;538
186;Castle;200;Blacksmith Shop;2002;629
186;Castle;198;Vladek's Attack;2004;2
186;Castle;198;Vladek's Attack Kit;2004;2
186;Castle;198;Knights' Kingdom Value Pack 3 (with bonus water bottle);2004;3
186;Castle;198;Danju (USA version with 3 Cards);2004;45
186;Castle;198;Castle of Morcia;2004;658
186;Castle;198;Citadel of Orlan;2004;443
186;Castle;198;Rascus (USA version with 3 Cards);2004;49
186;Castle;198;Knights' Kingdom Value Pack 1 (with bonus water bottle);2004;3
186;Castle;198;Jayko (USA version with 6 Cards, Target Promo);2004;51
186;Castle;198;Vladek (USA version with 3 Cards);2004;51
186;Castle;198;The Grand Tournament;2004;321
186;Castle;198;Border Ambush;2004;177
186;Castle;198;Vladek (USA version with 6 Cards, Target Promo);2004;54
186;Castle;198;King Mathias (Series 1) Limited Edition with Map and Cape, European;2004;41
186;Castle;198;Vladek Encounter;2004;42
186;Castle;198;Vladek (European version without Cards);2004;48
186;Castle;198;Santis (European version without Cards);2004;46
186;Castle;198;Knights' Castle Wall;2004;178
186;Castle;198;Vladek's Siege Engine;2004;192
186;Castle;198;Rascus (European version without Cards);2004;46
186;Castle;198;Jayko (European version without Cards);2004;45
186;Castle;198;Danju (European version without Cards);2004;42
186;Castle;198;King Mathias (Series 1) Limited Edition with Map and Cape, US;2004;44
186;Castle;198;Santis (USA version with 6 Cards, Target Promo);2004;52
186;Castle;198;The Grand Tournament Limited Edition Value Pack;2004;3
186;Castle;198;Knights' Kingdom Value Pack 2 (with bonus water bottle);2004;3
186;Castle;198;Knights' Kingdom Value Pack 8772 and 8774 with Foam Helmet;2004;3
186;Castle;198;Jayko (USA version with 3 Cards);2004;48
186;Castle;198;Danju (USA version with 6 Cards, Target Promo);2004;48
186;Castle;198;Santis (USA version with 3 Cards);2004;49
186;Castle;198;Rascus (USA version with 6 Cards, Target Promo);2004;52
186;Castle;198;Knights' Kingdom Value Pack 8770 and 8771 with Foam Helmet;2004;3
186;Castle;198;Attack from the Sea;2005;2
186;Castle;198;Vladek's Dark Fortress;2005;987
186;Castle;198;Scorpion Prison Cave;2005;279
186;Castle;198;King's Siege Tower;2005;131
186;Castle;198;Knights' Kingdom Adventure Box;2005;3
186;Castle;198;Catapult;2005;27
186;Castle;198;Battle Wagon;2005;126
186;Castle;198;Vladek;2005;6
186;Castle;198;Jayko;2005;6
186;Castle;198;Fireball Catapult;2005;45
186;Castle;198;Plastic Figure - Sir DANJU (Nestle Promotional);2005;3
186;Castle;198;Plastic Figure - Sir SANTIS (Nestle Promotional);2005;3
186;Castle;198;Plastic Figure - Sir JAYKO (Nestle Promotional);2005;3
186;Castle;198;Plastic Figure - Lord VLADEK (Nestle Promotional);2005;3
186;Castle;198;Plastic Figure - Dark Knight (Nestle Promotional);2005;3
186;Castle;198;Plastic Figure - RASCUS (Nestle Promotional);2005;3
186;Castle;198;Jayko Value Pack 8783 and 8772 with Sword and Helmet;2005;4
186;Castle;198;Vladek Value Pack;2005;4
186;Castle;198;Knights Kingdom II Co-Pack (contains 8876 and life size sword);2005;2
186;Castle;198;Dark Fortress Landing;2005;144
186;Castle;198;Knights' Attack Barge;2005;165
186;Castle;198;King Mathias (Series 2);2005;43
186;Castle;198;Lord Vladek;2005;44
186;Castle;198;Sir Santis;2005;44
186;Castle;198;Sir Rascus;2005;44
186;Castle;198;Sir Jayko;2005;42
186;Castle;198;Sir Danju;2005;42
186;Castle;198;Rogue Knight Battleship;2006;153
186;Castle;197;Classic Castle;2006;1
186;Castle;198;Karzon;2006;44
186;Castle;198;Dracus;2006;38
186;Castle;197;Royal King's Castle;2006;871
186;Castle;198;Sir Adric;2006;40
186;Castle;198;Sir Kentis;2006;42
186;Castle;198;Lord Vladek;2006;112
186;Castle;198;Battle at the Pass;2006;377
186;Castle;198;King Jayko;2006;130
186;Castle;198;Mistlands Tower;2006;437
186;Castle;198;Gargoyle Bridge;2006;234
186;Castle;193;King's Castle Siege;2007;921
186;Castle;193;Skeleton Tower;2007;401
186;Castle;193;Skeletons' Prison Carriage;2007;193
186;Castle;193;Castle Collection US version;2007;6
186;Castle;193;Complete Castle Collection;2007;7
186;Castle;193;The Final Joust;2007;62
186;Castle;193;Skeleton Ship Attack;2007;629
186;Castle;193;Knights' Catapult Defense;2007;123
186;Castle;193;Crossbow Attack;2007;54
186;Castle;193;The Knight;2008;21
186;Castle;193;Tower Raid;2008;364
186;Castle;193;Dwarves' Mine Defender;2008;86
186;Castle;193;Troll Battle Wheel;2008;505
186;Castle;193;The Good Wizard;2008;16
186;Castle;193;Knight & Catapult;2008;24
186;Castle;193;Troll Warship;2008;490
186;Castle;193;Skeleton Chariot;2008;25
186;Castle;193;Troll Assault Wagon;2008;161
186;Castle;193;Battle Pack Skeletons;2008;43
186;Castle;193;Battle Pack Knights;2008;35
186;Castle;193;Dwarves' Mine;2008;569
186;Castle;193;Troll Warrior;2008;19
186;Castle;193;Battle Pack Dwarfs;2009;45
186;Castle;193;Battle Pack Troll Warriors;2009;36
186;Castle;193;King's Battle Chariot;2009;103
186;Castle;193;Drawbridge Defense;2009;337
186;Castle;193;Trolls' Mountain Fortress;2009;843
186;Castle;193;Medieval Market Village;2009;1616
186;Castle;196;Prison Carriage Rescue;2010;50
186;Castle;196;Prison Tower Rescue;2010;365
186;Castle;196;King's Castle;2010;932
186;Castle;196;Target Practice;2010;31
186;Castle;196;Attack Wagon;2010;36
186;Castle;196;Court Jester;2010;22
186;Castle;196;Battle Pack Dragon Knights;2010;37
186;Castle;196;Battle Pack Lion Knights;2010;36
186;Castle;196;Knight's Showdown;2010;61
186;Castle;196;Wizard;2010;19
186;Castle;196;Outpost Attack;2010;193
186;Castle;196;King's Carriage Ambush;2011;286
186;Castle;196;Blacksmith Attack;2011;110
186;Castle;196;Mill Village Raid;2011;667
186;Castle;196;Escape from Dragon's Prison;2011;185
186;Castle;196;Kingdoms Joust;2012;1574
186;Castle;202;Castle Dragons Accessory Set;2014;42
204;Designer Sets;205;Building Bonanza;2004;667
206;Seasonal;227;Santa with Sleigh and Reindeer;1977;68
206;Seasonal;227;Two Santas and Tree;1978;39
206;Seasonal;229;Chick;1985;6
206;Seasonal;227;Santa Claus;1986;19
206;Seasonal;227;Christmas Hearts;1986;10
206;Seasonal;227;Santa;1989;36
206;Seasonal;227;Santa on Sleigh with Reindeer;1989;63
206;Seasonal;227;Angel;1989;33
206;Seasonal;227;Snowman;1989;40
206;Seasonal;229;Rabbit;1990;25
206;Seasonal;227;Santa's Elves;1991;30
206;Seasonal;227;Build-A-Santa;1991;39
206;Seasonal;227;Snowman;1991;42
206;Seasonal;227;Santa and Chimney;1992;62
206;Seasonal;229;Build-A-Rabbit;1992;29
206;Seasonal;227;Santa Claus and Sleigh;1995;17
206;Seasonal;227;Santa Claus;1997;16
206;Seasonal;227;Christmas Set;1997;9
206;Seasonal;227;Small Santa Claus;1997;9
206;Seasonal;227;Santa on Skis;1997;21
206;Seasonal;230;Halloween Bucket;1998;256
206;Seasonal;217;Advent Calendar 1999 (Day 19) Sea Plane;1999;8
206;Seasonal;217;Advent Calendar 1999 (Day 20) Cow;1999;10
206;Seasonal;217;Advent Calendar 1999 (Day  5) Sailboat;1999;9
206;Seasonal;217;Advent Calendar 1999 (Day 22) Dog with Red Hat;1999;12
206;Seasonal;217;Advent Calendar 1999 (Day 23) Police Helicopter;1999;10
206;Seasonal;217;Advent Calendar 1999 (Day 24) Santa;1999;11
206;Seasonal;217;Advent Calendar 1999 (Day  2) Snowman;1999;11
206;Seasonal;217;Advent Calendar 1999 (Day  3) Speedboat;1999;7
206;Seasonal;217;Advent Calendar 1999 (Day 16) Seaplane;1999;10
206;Seasonal;217;Advent Calendar 1999 (Day 17) Gentleman;1999;10
206;Seasonal;217;Advent Calendar 1999 (Day  4) Girl;1999;8
206;Seasonal;217;Advent Calendar 1999 (Day 18) Elephant;1999;10
206;Seasonal;217;Advent Calendar 1999 (Day 14) Penguin;1999;8
206;Seasonal;217;Advent Calendar 1999 (Day 10) Santa Minifig;1999;5
206;Seasonal;217;Advent Calendar 1999 (Day  9) Fire Engine;1999;10
206;Seasonal;217;Advent Calendar 1999 (Day 21) Police Car;1999;11
206;Seasonal;217;Advent Calendar 1999 (Day  1) Plane;1999;11
206;Seasonal;217;Advent Calendar 1999 (Day  6) Reindeer;1999;12
206;Seasonal;217;Advent Calendar 1999 (Day  7) Plane;1999;10
206;Seasonal;217;Advent Calendar 1999 (Day  8) Girl;1999;8
206;Seasonal;227;Santa;1999;39
206;Seasonal;227;Santa on Reindeer;1999;34
206;Seasonal;217;Advent Calendar 1999 (Day 13) Hovercraft;1999;10
206;Seasonal;217;Advent Calendar 1999 (Day 12) Hippo;1999;9
206;Seasonal;207;Advent Calendar 1999;1999;228
206;Seasonal;217;Advent Calendar 1999 (Day 11) Dog;1999;8
206;Seasonal;217;Advent Calendar 1999 (Day 15) Elf;1999;12
206;Seasonal;227;Santa In Truck with Polar Bear;2000;26
206;Seasonal;207;Advent Calendar 2000;2000;240
206;Seasonal;229;Easter Chicks;2000;29
206;Seasonal;229;Easter Bunny;2000;29
206;Seasonal;217;Advent Calendar 2000 (Day  9) Duck;2000;7
206;Seasonal;230;3D Pumpkin Pack Kit;2000;2
206;Seasonal;217;Advent Calendar 2000 (Day 10) Plane;2000;9
206;Seasonal;217;Advent Calendar 2000 (Day 11) Elf;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day 12) Duck;2000;7
206;Seasonal;217;Advent Calendar 2000 (Day 13) Boat;2000;9
206;Seasonal;217;Advent Calendar 2000 (Day 14) Rhinocerous;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day 15) Girl;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day 16) Plane;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day 17) Bull;2000;11
206;Seasonal;217;Advent Calendar 2000 (Day 18) Hovercraft;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day  1) Plane;2000;12
206;Seasonal;217;Advent Calendar 2000 (Day 19) Christmas Bunny;2000;7
206;Seasonal;217;Advent Calendar 2000 (Day 20) Jet;2000;9
206;Seasonal;217;Advent Calendar 2000 (Day 21) Parrot;2000;9
206;Seasonal;217;Advent Calendar 2000 (Day 22) Truck;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day 23) Helicopter;2000;8
206;Seasonal;217;Advent Calendar 2000 (Day 24) Santa;2000;11
206;Seasonal;217;Advent Calendar 2000 (Day  2) Snowman;2000;11
206;Seasonal;217;Advent Calendar 2000 (Day  3) Ship;2000;12
206;Seasonal;217;Advent Calendar 2000 (Day  4) Boy;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day  5) Elephant;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day  6) Waterplane;2000;10
206;Seasonal;217;Advent Calendar 2000 (Day  7) Giraffe;2000;13
206;Seasonal;217;Advent Calendar 2000 (Day  8) Boat;2000;10
206;Seasonal;230;Pumpkin Pack;2000;87
206;Seasonal;217;Advent Calendar 2001, Creator (Day 14) Jet Ski;2001;11
206;Seasonal;217;Advent Calendar 2001, Creator (Day  5) Ambulance;2001;15
206;Seasonal;217;Advent Calendar 2001, Creator (Day  4) Santa;2001;10
206;Seasonal;217;Advent Calendar 2001, Creator (Day  3) Fireplace;2001;11
206;Seasonal;217;Advent Calendar 2001, Creator (Day  2) Max;2001;1
206;Seasonal;217;Advent Calendar 2001, Creator (Day 24) Present;2001;8
206;Seasonal;217;Advent Calendar 2001, Creator (Day 23) Christmas Tree;2001;10
206;Seasonal;217;Advent Calendar 2001, Creator (Day 22) Helicopter;2001;11
206;Seasonal;217;Advent Calendar 2001, Creator (Day 21) Church;2001;11
206;Seasonal;217;Advent Calendar 2001, Creator (Day 20) Steamship;2001;10
206;Seasonal;217;Advent Calendar 2001, Creator (Day 19) Parrot;2001;9
206;Seasonal;217;Advent Calendar 2001, Creator (Day  1) Cat;2001;10
206;Seasonal;217;Advent Calendar 2001, Creator (Day 18) Space Shuttle;2001;10
206;Seasonal;217;Advent Calendar 2001, Creator (Day 17) Whale;2001;9
206;Seasonal;217;Advent Calendar 2001, Creator (Day 16) Police Boat;2001;9
206;Seasonal;217;Advent Calendar 2001, Creator (Day 15) Dog;2001;10
206;Seasonal;217;Advent Calendar 2001, Creator (Day 13) Snowman;2001;15
206;Seasonal;217;Advent Calendar 2001, Creator (Day 12) Reindeer;2001;10
206;Seasonal;227;Santa Claus Mos Burger Gift Box 2 - Tuxedo Santa;2001;1
206;Seasonal;217;Advent Calendar 2001, Creator (Day 11) Speedboat;2001;10
206;Seasonal;217;Advent Calendar 2001, Creator (Day 10) Dinosaur;2001;8
206;Seasonal;217;Advent Calendar 2001, Creator (Day  9) Space Buggy;2001;18
206;Seasonal;227;Santa Claus Mos Burger Gift Box 3 - Soccer Santa;2001;1
206;Seasonal;227;Santa Claus Mos Burger Gift Box 1- Hawaiian Shirt Santa;2001;1
206;Seasonal;217;Advent Calendar 2001, Creator (Day  8) Frog with Hat;2001;11
206;Seasonal;217;Advent Calendar 2001, Creator (Day  7) Tina;2001;1
206;Seasonal;217;Advent Calendar 2001, Creator (Day  6) Penguin;2001;10
206;Seasonal;227;Christmas Tree;2002;33
206;Seasonal;227;Reindeer;2002;26
206;Seasonal;227;Holiday Kit;2002;3
206;Seasonal;227;Santa Claus;2002;39
206;Seasonal;231;Turkey;2003;54
206;Seasonal;227;Angel;2003;33
206;Seasonal;229;Mr. Bunny;2003;25
206;Seasonal;227;Snowman;2003;42
206;Seasonal;227;Holiday Decoration II;2003;5
206;Seasonal;229;LEGO Stores Easter Opening Egg for 2004 - Blue;2004;178
206;Seasonal;227;Elf Boy;2004;27
206;Seasonal;229;LEGO Stores Easter Chick in egg for 2004;2004;99
206;Seasonal;227;Elf Girl;2004;31
206;Seasonal;227;Snowman;2004;19
206;Seasonal;227;Three Christmas Decorations - Santa Tree and Snowman;2004;3
206;Seasonal;229;LEGO Stores Easter Chick for 2004;2004;62
206;Seasonal;227;Snowman Ornament;2005;36
206;Seasonal;227;Santa Claus Ornament;2005;36
206;Seasonal;227;Christmas Tree Ornament;2005;46
206;Seasonal;229;Mrs. Bunny;2005;64
206;Seasonal;229;Chicken & Chicks;2005;60
206;Seasonal;227;Snowflake;2006;107
206;Seasonal;232;Heart 2008;2008;92
206;Seasonal;227;Winter Toy Shop;2009;815
206;Seasonal;227;Build your own Holiday Countdown Candle;2009;165
206;Seasonal;227;Christmas Tree;2009;61
206;Seasonal;227;Santa Claus in the Snow;2009;159
206;Seasonal;232;Heart 2009;2009;92
206;Seasonal;227;Snowman;2009;44
206;Seasonal;227;Santa Claus;2009;42
206;Seasonal;229;Easter Chicks;2010;15
206;Seasonal;227;Winter Village Bakery;2010;686
206;Seasonal;227;Build a Bullseye Target Gift Card Promotional;2010;32
206;Seasonal;230;Halloween Pumpkin;2010;18
206;Seasonal;232;Heart 2010;2010;26
206;Seasonal;230;Halloween Bat;2010;25
206;Seasonal;231;Thanksgiving Turkey;2010;52
206;Seasonal;229;Bunny;2010;81
206;Seasonal;230;Halloween Ghost;2010;18
206;Seasonal;227;Santa with Sleigh Building Set;2010;71
206;Seasonal;227;Holiday Building Set;2010;85
206;Seasonal;227;Snowman Building Set;2010;64
206;Seasonal;227;Build a Bullseye 3 in 1 Target Gift Card Promotional;2011;50
206;Seasonal;230;Halloween Set;2011;71
206;Seasonal;229;Easter Bunny with Eggs;2011;95
206;Seasonal;227;Target Lego Gift Card 2011 3 in 1 Set;2011;51
206;Seasonal;232;Valentine Letter Set;2011;41
206;Seasonal;227;Wreath;2011;50
206;Seasonal;227;Holiday Stocking;2011;76
206;Seasonal;230;Spiders Set;2011;54
206;Seasonal;227;Holiday Ornament with Red Bricks ;2011;32
206;Seasonal;227;Winter Village Post Office;2011;821
206;Seasonal;227;Christmas Tree;2011;77
206;Seasonal;227;Holiday Set 2 of 2;2011;117
206;Seasonal;229;Easter Basket;2011;86
206;Seasonal;227;Holiday Ornament with Gold Bricks;2011;42
206;Seasonal;227;Holiday Set 1 of 2;2011;98
206;Seasonal;227;Mini Santa Set;2011;72
206;Seasonal;227;Holiday Ornament with Green Bricks;2011;38
206;Seasonal;217;Advent Calendar 2012, City (Day  1) Fireman with Loudhailer;2012;5
206;Seasonal;229;Duck with Ducklings;2012;51
206;Seasonal;229;Bunny and Chick;2012;52
206;Seasonal;230;Witch;2012;71
206;Seasonal;231;Turkey;2012;52
206;Seasonal;227;Christmas Train;2012;82
206;Seasonal;217;Advent Calendar 2012, City (Day 8) Wall with Ski Equipment;2012;24
206;Seasonal;227;Rocking Horse;2012;49
206;Seasonal;217;Advent Calendar 2012, City (Day  6) Boy with Snowball;2012;5
206;Seasonal;227;Winter Village Cottage;2012;1490
206;Seasonal;217;Advent Calendar 2012, City (Day  9) Mechanic with Wrench;2012;5
206;Seasonal;217;Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels;2012;10
206;Seasonal;217;Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels;2012;13
206;Seasonal;217;Advent Calendar 2012, City (Day 12) Female Firefighter;2012;5
206;Seasonal;217;Advent Calendar 2012, City (Day 13) Desk with Computer and Chair;2012;8
206;Seasonal;217;Advent Calendar 2012, City (Day 14) Box with Burning Logs;2012;5
206;Seasonal;217;Advent Calendar 2012, City (Day 15) Wall with Safety Equipment;2012;16
206;Seasonal;217;Advent Calendar 2012, City (Day 16) Girl with Snowball;2012;5
206;Seasonal;217;Advent Calendar 2012, City (Day 17) Catapult;2012;15
206;Seasonal;217;Advent Calendar 2012, City (Day 18) Dog and Hydrant;2012;6
206;Seasonal;217;Advent Calendar 2012, City (Day 5) Wall with Fireman Equipment;2012;17
206;Seasonal;217;Advent Calendar 2012, City (Day 19) Firefighter with Cup;2012;5
206;Seasonal;217;Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow;2012;7
206;Seasonal;217;Advent Calendar 2012, City (Day 21) Warning Lights and Sign;2012;9
206;Seasonal;217;Advent Calendar 2012, City (Day 22) Santa's Sled;2012;8
206;Seasonal;217;Advent Calendar 2012, City (Day 23) Wrapped Gifts;2012;16
206;Seasonal;227;Holiday Set 2012;2012;109
206;Seasonal;217;Advent Calendar 2012, City (Day 24) Santa on Snowmobile;2012;13
206;Seasonal;217;Advent Calendar 2012, City (Day 2) Chainsaw with Logs;2012;8
206;Seasonal;217;Advent Calendar 2012, City (Day 3) Christmas Tree;2012;16
206;Seasonal;217;Advent Calendar 2012, City (Day 4) Stairs and Star for Tree;2012;8
206;Seasonal;217;Advent Calendar 2012, City (Day 7) Toy Fire Engine with Remote;2012;17
206;Seasonal;230;Pumpkin;2013;52
206;Seasonal;227;Winter Village Market [Initial Release];2013;1259
206;Seasonal;229;Canada 2013 Toys R Us Easter Egg Giveaway;2013;62
206;Seasonal;227;Friends Puppy Holiday Bauble;2013;29
206;Seasonal;232;Valentine’s Day Heart Box;2013;54
206;Seasonal;229;Easter Bunny with Basket;2013;96
206;Seasonal;227;Elves' Workshop;2014;115
206;Seasonal;227;Snowman;2014;140
206;Seasonal;230;Halloween Bat;2014;155
206;Seasonal;230;Halloween Set;2014;11
206;Seasonal;232;LEGO Valentine;2014;127
206;Seasonal;229;LEGO Easter Bunny;2014;106
206;Seasonal;227;Santa Set;2014;27
206;Seasonal;227;Reindeer;2014;139
206;Seasonal;231;Turkey;2014;125
